"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_hor"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Bro_hor"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_ere"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_ere"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Ran_rep"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Bro_hor"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_ere"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Gal_mol"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Her_sph"	"Hel_pub"	"0.0876424189307625"
"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Gal_mol"	"Hel_pub"	"0.0876424189307625"
