"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Ant_syl"	"13.2340052585451"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Her_sph"	"11.5687992988606"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Gal_mol"	"13.4969325153374"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Hol_lan"	"5.6091148115688"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Hel_pub"	"4.64504820333041"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Car_hir"	"1.92813321647677"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"Pha_aru"	"1.4022787028922"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Fes_pra"	"10.0788781770377"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Tri_fla"	"9.29009640666082"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Ely_rep"	"4.73269062226117"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Tri_pra"	"10.9553023663453"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Ran_rep"	"3.15512708150745"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Bro_ere"	"0.876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Ran_acr"	"7.62489044697634"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Bro_hor"	"5.69675723049956"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Pla_lan"	"9.8159509202454"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Ant_syl"	"6.92375109553024"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Her_sph"	"5.78439964943032"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Gal_mol"	"10.34180543383"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Hol_lan"	"4.73269062226117"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Hel_pub"	"4.64504820333041"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Car_hir"	"0.876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"Pha_aru"	"0.35056967572305"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Tri_fla"	"12.2699386503067"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Ely_rep"	"11.3058720420684"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Tri_pra"	"17.4408413672217"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Ran_rep"	"9.55302366345311"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Bro_ere"	"1.05170902716915"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Ran_acr"	"10.34180543383"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Bro_hor"	"11.7440841367222"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Pla_lan"	"15.4250657318142"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Ant_syl"	"14.1980718667835"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Her_sph"	"11.3058720420684"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Gal_mol"	"14.4609991235758"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Hol_lan"	"5.69675723049956"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Hel_pub"	"4.29447852760736"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Car_hir"	"2.36634531113059"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"Pha_aru"	"0.788781770376862"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Ely_rep"	"4.46976336546889"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Tri_pra"	"17.703768624014"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Ran_rep"	"4.38212094653812"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Bro_ere"	"0.525854513584575"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Ran_acr"	"15.512708150745"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Bro_hor"	"10.2541630148992"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Pla_lan"	"15.6003505696757"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Ant_syl"	"15.863277826468"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Her_sph"	"13.4969325153374"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Gal_mol"	"16.3891323400526"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Hol_lan"	"3.94390885188431"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Hel_pub"	"5.25854513584575"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Tri_pra"	"10.6047326906223"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Ran_rep"	"8.23838737949167"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Bro_ere"	"0.438212094653812"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Ran_acr"	"3.68098159509202"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Bro_hor"	"8.58895705521472"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Pla_lan"	"10.9553023663453"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Ant_syl"	"7.44960560911481"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Her_sph"	"5.6091148115688"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Gal_mol"	"6.3102541630149"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Hol_lan"	"3.76862401402279"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Hel_pub"	"1.4022787028922"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Car_hir"	"1.75284837861525"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Bra_pin"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"Pha_aru"	"1.48992112182296"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Ran_rep"	"8.93952673093777"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Bro_ere"	"1.05170902716915"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Ran_acr"	"16.2138475021911"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Bro_hor"	"16.1262050832603"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Pla_lan"	"22.0858895705521"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Ant_syl"	"18.8431200701139"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Her_sph"	"14.8992112182296"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Gal_mol"	"17.8790534618755"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Hol_lan"	"4.29447852760736"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Hel_pub"	"5.78439964943032"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Car_hir"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Ran_acr"	"5.87204206836109"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Bro_hor"	"6.39789658194566"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Pla_lan"	"6.92375109553024"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Ant_syl"	"8.85188431200701"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Her_sph"	"8.67659947414549"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Gal_mol"	"5.87204206836109"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Hol_lan"	"3.41805433829974"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Hel_pub"	"0.525854513584575"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Car_hir"	"2.71691498685364"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"Pha_aru"	"1.57756354075372"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Bro_hor"	"0.788781770376862"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Pla_lan"	"1.05170902716915"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Ant_syl"	"0.35056967572305"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Her_sph"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Gal_mol"	"1.05170902716915"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Hol_lan"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Hel_pub"	"0.7011393514461"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"Bra_pin"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Bro_hor"	"9.20245398773006"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Pla_lan"	"14.373356704645"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Ant_syl"	"14.7239263803681"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Her_sph"	"14.022787028922"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Gal_mol"	"13.8475021910605"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Hol_lan"	"4.29447852760736"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Hel_pub"	"4.99561787905346"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Bra_pin"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"Pha_aru"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Pla_lan"	"15.6879929886065"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Ant_syl"	"13.0587204206836"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Her_sph"	"9.20245398773006"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Gal_mol"	"10.1665205959684"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Hol_lan"	"2.36634531113059"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Hel_pub"	"2.97984224364592"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Car_hir"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"Pha_aru"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Ant_syl"	"16.1262050832603"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Her_sph"	"12.8834355828221"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Gal_mol"	"16.3891323400526"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Hol_lan"	"4.82033304119194"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Hel_pub"	"5.78439964943032"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"Pha_aru"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Her_sph"	"16.1262050832603"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Gal_mol"	"16.2138475021911"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Hol_lan"	"2.62927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Hel_pub"	"3.68098159509202"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Car_hir"	"0.525854513584575"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Bra_pin"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"Pha_aru"	"0.964066608238387"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"Gal_mol"	"13.6722173531989"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"Hol_lan"	"4.11919368974584"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"Hel_pub"	"3.33041191936897"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"Car_hir"	"2.19106047326906"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"Pha_aru"	"1.48992112182296"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"Hol_lan"	"3.94390885188431"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"Hel_pub"	"4.99561787905346"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"Car_hir"	"0.438212094653812"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"Pha_aru"	"0.438212094653812"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Hol_lan"	"Hel_pub"	"2.97984224364592"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Hol_lan"	"Car_hir"	"2.36634531113059"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Hol_lan"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Hol_lan"	"Pha_aru"	"0.876424189307625"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Hel_pub"	"Bra_pin"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Tar_off"	"Car_hir"	"Pha_aru"	"0.7011393514461"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Fes_rub"	"3.41805433829974"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Fes_pra"	"5.52147239263804"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Tri_fla"	"7.09903593339176"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Ely_rep"	"2.62927256792287"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Tri_pra"	"7.97546012269939"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Ran_rep"	"2.8045574057844"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Bro_ere"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Ran_acr"	"6.04732690622261"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Bro_hor"	"6.04732690622261"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Pla_lan"	"6.92375109553024"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Ant_syl"	"7.36196319018405"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Her_sph"	"6.39789658194566"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Gal_mol"	"7.27432077125329"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Hol_lan"	"1.66520595968449"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Hel_pub"	"1.92813321647677"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Arr_ela"	"Car_hir"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Fes_pra"	"5.08326029798422"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Tri_fla"	"5.43382997370727"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Ely_rep"	"2.36634531113059"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Tri_pra"	"6.57318141980719"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Ran_rep"	"1.66520595968449"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Bro_ere"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Ran_acr"	"4.9079754601227"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Bro_hor"	"3.5056967572305"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Pla_lan"	"5.6091148115688"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Ant_syl"	"4.38212094653812"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Her_sph"	"3.33041191936897"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Gal_mol"	"5.69675723049956"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Hol_lan"	"1.92813321647677"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_rub"	"Hel_pub"	"1.75284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Tri_fla"	"7.53724802804557"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Ely_rep"	"6.92375109553024"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Tri_pra"	"12.0070113935145"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Ran_rep"	"5.69675723049956"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Bro_ere"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Ran_acr"	"6.66082383873795"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Bro_hor"	"8.23838737949167"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Pla_lan"	"10.0788781770377"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Ant_syl"	"9.8159509202454"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Her_sph"	"7.18667835232252"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Gal_mol"	"8.15074496056091"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Hol_lan"	"2.19106047326906"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Hel_pub"	"1.75284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Fes_pra"	"Car_hir"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Ely_rep"	"2.27870289219982"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Tri_pra"	"12.3575810692375"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Ran_rep"	"3.5056967572305"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Ran_acr"	"11.0429447852761"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Bro_hor"	"7.97546012269939"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Pla_lan"	"10.1665205959684"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Ant_syl"	"11.6564417177914"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Her_sph"	"10.4294478527607"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Gal_mol"	"10.9553023663453"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Hol_lan"	"1.92813321647677"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_fla"	"Hel_pub"	"2.71691498685364"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Tri_pra"	"8.15074496056091"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Ran_rep"	"4.82033304119194"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Bro_ere"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Ran_acr"	"1.57756354075372"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Bro_hor"	"7.011393514461"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Pla_lan"	"8.50131463628396"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Ant_syl"	"4.99561787905346"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Her_sph"	"2.27870289219982"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Gal_mol"	"3.68098159509202"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Hol_lan"	"0.964066608238387"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Hel_pub"	"0.35056967572305"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ely_rep"	"Car_hir"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Ran_rep"	"7.7125328659071"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Bro_ere"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Ran_acr"	"12.0070113935145"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Bro_hor"	"12.6205083260298"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Pla_lan"	"15.9509202453988"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Ant_syl"	"14.8992112182296"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Her_sph"	"11.9193689745837"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Gal_mol"	"12.0070113935145"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Hol_lan"	"2.71691498685364"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Hel_pub"	"2.89219982471516"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Tri_pra"	"Car_hir"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Ran_acr"	"4.55740578439965"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Bro_hor"	"5.17090271691499"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Pla_lan"	"6.04732690622261"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Ant_syl"	"6.48553900087642"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Her_sph"	"4.9079754601227"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Gal_mol"	"3.76862401402279"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Hol_lan"	"0.788781770376862"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Hel_pub"	"0.35056967572305"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_rep"	"Car_hir"	"0.262927256792287"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_ere"	"Bro_hor"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_ere"	"Pla_lan"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_ere"	"Ant_syl"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_ere"	"Gal_mol"	"0.175284837861525"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_ere"	"Hel_pub"	"0.0876424189307625"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Bro_hor"	"7.7125328659071"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Pla_lan"	"9.8159509202454"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Ant_syl"	"11.2182296231376"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Her_sph"	"9.90359333917616"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Gal_mol"	"9.55302366345311"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Hol_lan"	"2.1034180543383"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ran_acr"	"Hel_pub"	"2.89219982471516"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Pla_lan"	"12.182296231376"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Ant_syl"	"10.2541630148992"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Her_sph"	"7.62489044697634"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Gal_mol"	"7.18667835232252"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Hol_lan"	"2.01577563540754"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Bro_hor"	"Hel_pub"	"1.92813321647677"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Pla_lan"	"Ant_syl"	"12.3575810692375"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Pla_lan"	"Her_sph"	"9.55302366345311"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Pla_lan"	"Gal_mol"	"10.692375109553"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Pla_lan"	"Hol_lan"	"2.8045574057844"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Pla_lan"	"Hel_pub"	"2.89219982471516"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ant_syl"	"Her_sph"	"12.0070113935145"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ant_syl"	"Gal_mol"	"11.0429447852761"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ant_syl"	"Hol_lan"	"1.05170902716915"
"Alo_pra"	"Dac_glo"	"Lol_per"	"Ant_syl"	"Hel_pub"	"2.27870289219982"
