"combos","SND","SFD","feasibility","LUI"
"Arr_ela.Gal_mol",0.979053272486273,23.052373648629,1,1.75
"Arr_ela.Hel_pub",0.995303014152724,0.135657853502215,1,1.75
"Arr_ela.Car_hir",1.64875237916225,64.3719973068081,1,1.75
"Arr_ela.Bra_pin",1.35525232378179,45.393320862359,1,1.75
"Fes_rub.Fes_pra",1.0012824177252,27.7987360660764,1,1.75
"Fes_rub.Tri_pra",0.892478011378691,1.97518033354789,1,1.75
"Fes_rub.Ran_rep",0.913960974872755,28.9684475472488,1,1.75
"Fes_rub.Bro_ere",0.957935164994236,19.6471108311078,1,1.75
"Fes_rub.Bro_hor",0.892963876709898,15.6752703870911,1,1.75
"Fes_rub.Pla_lan",1.13639299959656,26.8393110494058,1,1.75
"Fes_rub.Ach_mil",1.02726213914234,39.8581403262247,1,1.75
"Fes_rub.Ant_syl",0.875624195685109,38.2061630867307,1,1.75
"Fes_rub.Gal_mol",1.00968321829956,42.0126545592419,1,1.75
"Fes_rub.Hel_pub",1.02898446385166,35.697562820067,1,1.75
"Fes_rub.Car_hir",0.391823010588867,16.5472364306869,1,1.75
"Fes_rub.Bra_pin",0.396625997051984,15.4000651768346,1,1.75
"Fes_pra.Tri_pra",0.988899417229628,29.5537222775161,1,1.75
"Fes_pra.Ran_rep",1.00610227127587,1.23034603583296,1,1.75
"Fes_pra.Bro_ere",1.01160422518106,8.38034452892801,1,1.75
"Fes_pra.Bro_hor",1.02259349774841,16.2800425940613,1,1.75
"Fes_pra.Pla_lan",0.992178156618246,8.75780190172902,1,1.75
"Fes_pra.Ach_mil",0.98991889564757,42.136850729636,1,1.75
"Fes_pra.Ant_syl",0.942870273109391,37.896719203379,1,1.75
"Fes_pra.Gal_mol",1.07334983348892,33.787865326309,1,1.75
"Fes_pra.Hel_pub",0.930062333581023,8.0734608779724,1,1.75
"Fes_pra.Car_hir",1.69582527289606,69.1270913080891,1,1.75
"Fes_pra.Bra_pin",0.636556456203273,17.1587948345669,1,1.75
"Tri_pra.Ran_rep",0.918484747796912,27.6057937446073,1,1.75
"Tri_pra.Bro_ere",0.985882667355572,23.9569626654971,1,1.75
"Tri_pra.Bro_hor",0.922569985940728,17.5963497354742,1,1.75
"Tri_pra.Pla_lan",0.970286033669816,21.8320698934028,1,1.75
"Tri_pra.Ach_mil",0.956075085046563,43.7897741915818,0,1.75
"Tri_pra.Ant_syl",0.938388955947235,38.2449534993486,1,1.75
"Tri_pra.Gal_mol",1.05064302639452,39.7404242599845,1,1.75
"Tri_pra.Hel_pub",0.972036895325905,31.6828002866039,1,1.75
"Tri_pra.Car_hir",0.433376394936151,18.7944873426909,1,1.75
"Tri_pra.Bra_pin",0.884929835041547,37.2707946241166,1,1.75
"Ran_rep.Bro_ere",0.970764922068937,9.44899868163633,1,1.75
"Ran_rep.Bro_hor",0.930716355680284,16.9715885425655,1,1.75
"Ran_rep.Pla_lan",0.953134618198202,10.1972517847167,1,1.75
"Ran_rep.Ach_mil",0.972059907741586,40.3937709875216,1,1.75
"Ran_rep.Ant_syl",0.927436966251073,38.6621285402001,1,1.75
"Ran_rep.Gal_mol",0.981982033266189,30.3114020310601,1,1.75
"Ran_rep.Hel_pub",0.963134036392044,9.03292381382214,1,1.75
"Ran_rep.Car_hir",1.07096712729915,34.4480424116028,1,1.75
"Ran_rep.Bra_pin",0.944774537807764,31.2206834687671,1,1.75
"Bro_ere.Bro_hor",0.970246605185663,9.77347323415157,1,1.75
"Bro_ere.Pla_lan",0.997877256355358,0.580567155971472,1,1.75
"Bro_ere.Ach_mil",0.995880918431581,41.7855424143059,1,1.75
"Bro_ere.Ant_syl",0.962842797845073,40.5401374868808,1,1.75
"Bro_ere.Gal_mol",1.01532344613366,36.0870767472999,1,1.75
"Bro_ere.Hel_pub",1.20620597025166,19.0664237923127,1,1.75
"Bro_ere.Bra_pin",1.51501420462725,60.7768410382469,1,1.75
"Bro_hor.Pla_lan",1.04769897467183,12.0081060213099,1,1.75
"Bro_hor.Ach_mil",1.01818567541627,44.1111696893196,1,1.75
"Bro_hor.Ant_syl",0.919102146638425,39.7022964389784,1,1.75
"Bro_hor.Gal_mol",1.02714013853429,39.4201981432912,1,1.75
"Bro_hor.Hel_pub",0.940433319822361,23.9081684770307,1,1.75
"Bro_hor.Car_hir",0.689705158820014,27.630286687084,1,1.75
"Bro_hor.Bra_pin",0.960313610413798,37.5481934064988,1,1.75
"Pla_lan.Ach_mil",1.04844006275632,40.3665768058727,1,1.75
"Pla_lan.Ant_syl",0.950848945253824,41.9665940668198,1,1.75
"Pla_lan.Gal_mol",0.997074130247757,32.4589737965962,1,1.75
"Pla_lan.Hel_pub",0.984536856679014,21.0223604207005,1,1.75
"Pla_lan.Car_hir",0.736642148882107,27.0459316876218,1,1.75
"Pla_lan.Bra_pin",1.35551916436748,54.4766114480323,1,1.75
"Ach_mil.Ant_syl",0.936095125284861,4.53606412735224,1,1.75
"Ach_mil.Gal_mol",0.902965205928198,31.9844438924135,1,1.75
"Ach_mil.Hel_pub",1.01407791211178,37.2306839331322,1,1.75
"Ach_mil.Car_hir",1.00458213924252,16.6774849314907,1,1.75
"Ach_mil.Bra_pin",0.878326894056621,32.3507986254451,1,1.75
"Ant_syl.Gal_mol",0.917307097462658,30.2868792233324,1,1.75
"Ant_syl.Hel_pub",1.02537825677656,34.3524123911223,1,1.75
"Ant_syl.Car_hir",0.842517721684357,23.3728736693325,1,1.75
"Ant_syl.Bra_pin",0.966856528485875,25.9472573871708,1,1.75
"Gal_mol.Hel_pub",1.0702855936471,21.7091053435344,1,1.75
"Gal_mol.Car_hir",0.888233797611241,14.4523741153817,1,1.75
"Gal_mol.Bra_pin",1.1042021213994,13.1852102628073,1,1.75
"Hel_pub.Car_hir",0.859555934013628,28.7173364706541,1,1.75
"Hel_pub.Bra_pin",0.918413085347365,25.5662939122172,1,1.75
"Poa_tri.Poa_pra",0.966697219163335,1.53312379067553,1,2
"Poa_tri.Alo_pra",0.977544454824118,17.5944822320619,1,2
"Poa_tri.Dac_glo",0.937018110038336,8.26472967626693,1,2
"Poa_tri.Tri_rep",0.829044520716619,9.66287817375029,1,2
"Poa_tri.Arr_ela",0.938843395898227,35.1649820430921,1,2
"Poa_tri.Fes_rub",0.805492281151711,2.8852639627804,1,2
"Poa_tri.Fes_pra",0.991099140429372,29.4930515079233,1,2
"Poa_tri.Tri_pra",0.864557423081106,6.37292035134785,1,2
"Poa_tri.Ran_rep",1.27915958619906,43.0140728807342,1,2
"Poa_tri.Bro_ere",0.927217880297984,36.3948150680703,1,2
"Poa_tri.Bro_hor",0.961604826802543,18.9092649388907,1,2
"Poa_tri.Pla_lan",0.941851523432761,28.6983163484273,1,2
"Poa_tri.Ach_mil",0.797301794033823,35.3835474362442,1,2
"Poa_tri.Gal_mol",0.828951841811164,32.5521442061282,1,2
"Poa_tri.Hel_pub",0.843329857330934,37.7328216051084,1,2
"Poa_tri.Car_hir",1.87456759766049,80.7775584768257,1,2
"Poa_pra.Alo_pra",0.997829396637598,18.4820817991062,1,2
"Poa_pra.Dac_glo",0.994919968558373,9.03379118402389,1,2
"Poa_pra.Tri_rep",0.926341011454037,5.00168596736699,1,2
"Poa_pra.Arr_ela",0.952530952936322,36.946801011915,1,2
"Poa_pra.Fes_rub",1.08022248942662,14.319889207654,1,2
"Poa_pra.Fes_pra",1.04353087450339,28.1162551513839,1,2
"Poa_pra.Tri_pra",0.930654236298238,9.83938118938717,1,2
"Poa_pra.Ran_rep",1.02136242714541,34.6579583058609,1,2
"Poa_pra.Bro_ere",0.971217947650747,38.5114495477311,1,2
"Poa_pra.Bro_hor",0.923317906098097,18.4056741135952,1,2
"Poa_pra.Pla_lan",0.954429574500537,29.8250397084254,1,2
"Poa_pra.Ach_mil",1.19938912732246,52.0382464077486,1,2
"Poa_pra.Gal_mol",0.757425742821766,29.5863520344278,1,2
"Poa_pra.Hel_pub",0.810664090709166,36.4172813187438,1,2
"Poa_pra.Car_hir",0.140326640139431,3.02148812132482,1,2
"Alo_pra.Dac_glo",1.00707579887576,4.39264350435249,1,2
"Alo_pra.Tri_rep",0.900877473443998,21.8876995783296,1,2
"Alo_pra.Arr_ela",1.05768238019113,36.4546989802147,1,2
"Alo_pra.Fes_rub",0.867059781885386,12.9654770727841,1,2
"Alo_pra.Fes_pra",1.0028163237329,17.7006096397164,1,2
"Alo_pra.Tri_pra",1.00605527245169,5.52755220957313,1,2
"Alo_pra.Ran_rep",0.852513947465513,16.4177004200948,1,2
"Alo_pra.Bro_ere",0.884969302164929,29.4161635965131,1,2
"Alo_pra.Bro_hor",0.991698418201118,5.22419517252973,1,2
"Alo_pra.Pla_lan",0.940655283568799,15.6601664935894,1,2
"Alo_pra.Ach_mil",0.907667879667114,39.4488325080484,1,2
"Alo_pra.Gal_mol",1.02300801395128,36.5006699947838,1,2
"Alo_pra.Hel_pub",1.01983992316787,46.2779916284466,0,2
"Alo_pra.Car_hir",0.639919829529422,22.4403779770458,1,2
"Dac_glo.Tri_rep",0.923212426921198,19.8214792776881,1,2
"Dac_glo.Arr_ela",1.02833340802011,33.939036280587,1,2
"Dac_glo.Fes_rub",0.960106146009189,0.80046738942572,1,2
"Dac_glo.Fes_pra",1.04429284176312,23.7203299916888,1,2
"Dac_glo.Tri_pra",0.902232395137107,2.73335763517115,1,2
"Dac_glo.Ran_rep",1.02090956786056,30.6296341281699,1,2
"Dac_glo.Bro_ere",0.950969145526463,34.959723501596,1,2
"Dac_glo.Bro_hor",1.0728896279364,16.3654712941716,1,2
"Dac_glo.Pla_lan",1.063676046929,26.7443052419741,1,2
"Dac_glo.Ach_mil",1.15175100000442,49.1284217319469,1,2
"Dac_glo.Gal_mol",1.05672640597188,40.6706803865626,1,2
"Dac_glo.Hel_pub",0.805018694463635,35.7032646392016,1,2
"Dac_glo.Car_hir",0.333811567999483,11.0028639461826,1,2
"Tri_rep.Arr_ela",0.810693398933967,32.722869819168,1,2
"Tri_rep.Fes_rub",0.676911203563352,9.8140974483338,1,2
"Tri_rep.Fes_pra",1.08031603764417,36.9549613522275,1,2
"Tri_rep.Tri_pra",1.06344633698615,24.2177139613728,1,2
"Tri_rep.Ran_rep",0.83514626028079,30.3751160231016,1,2
"Tri_rep.Bro_ere",0.895354830032285,36.8687108219741,1,2
"Tri_rep.Bro_hor",0.967357460423244,26.7461301325519,1,2
"Tri_rep.Pla_lan",1.08497277222848,38.4595899795746,1,2
"Tri_rep.Ach_mil",1.30868010983557,58.1719661873675,1,2
"Tri_rep.Gal_mol",0.954463316657607,39.6448319413511,1,2
"Tri_rep.Hel_pub",0.915706897571954,41.1729771105126,1,2
"Tri_rep.Car_hir",1.29124370617528,56.2283468382173,1,2
"Arr_ela.Fes_rub",1.1139145342718,31.7042251871429,1,2
"Arr_ela.Fes_pra",1.0466841210755,25.2899544426633,1,2
"Arr_ela.Tri_pra",1.0426151104582,31.641460615573,1,2
"Arr_ela.Ran_rep",0.958380916740957,20.4443633494868,1,2
"Arr_ela.Bro_ere",0.985712131411036,4.23039152290294,1,2
"Arr_ela.Bro_hor",0.995944791268761,29.0665823276937,1,2
"Arr_ela.Pla_lan",0.98734902644731,25.6336117667274,1,2
"Arr_ela.Ach_mil",1.05674318344279,39.338240531994,1,2
"Arr_ela.Gal_mol",1.00559053643853,3.97290555616848,1,2
"Arr_ela.Hel_pub",1.04651081821689,43.6105712000755,1,2
"Arr_ela.Car_hir",1.62378945935858,41.2081642989769,1,2
"Fes_rub.Fes_pra",0.994099443336195,26.5460665907467,1,2
"Fes_rub.Tri_pra",0.869010873465955,1.52880723827822,1,2
"Fes_rub.Ran_rep",0.875977978118259,28.7481435442523,1,2
"Fes_rub.Bro_ere",0.969546736615013,32.9097847289122,1,2
"Fes_rub.Bro_hor",0.871018220251645,14.8714658896433,1,2
"Fes_rub.Pla_lan",1.1111227353881,28.6904832237041,1,2
"Fes_rub.Ach_mil",1.06205943187238,40.2236504499302,1,2
"Fes_rub.Gal_mol",1.00469218511852,40.5320081550218,1,2
"Fes_rub.Hel_pub",0.983023778957214,44.9985537631854,0,2
"Fes_rub.Car_hir",0.383967602452979,14.0981905146262,1,2
"Fes_pra.Tri_pra",0.965650932153012,26.5373320631421,1,2
"Fes_pra.Ran_rep",0.970345314992907,3.08475489900688,1,2
"Fes_pra.Bro_ere",1.01311843760359,22.6266934093156,1,2
"Fes_pra.Bro_hor",1.02399725352962,14.3983150480656,1,2
"Fes_pra.Pla_lan",0.964380289000129,3.51883515217909,1,2
"Fes_pra.Ach_mil",0.948342828063487,41.0453012439293,1,2
"Fes_pra.Gal_mol",0.989631178251294,26.3647194309854,1,2
"Fes_pra.Hel_pub",0.909360672857366,40.4817591538525,1,2
"Fes_pra.Car_hir",1.67493242716551,61.8933682531729,1,2
"Tri_pra.Ran_rep",0.898527052843428,24.6374732563229,1,2
"Tri_pra.Bro_ere",0.998636255051633,35.3954444175514,1,2
"Tri_pra.Bro_hor",0.895058738972168,13.8809424230876,1,2
"Tri_pra.Pla_lan",0.947900384038606,20.7240756314332,1,2
"Tri_pra.Ach_mil",0.944604910408578,43.2797674511913,0,2
"Tri_pra.Gal_mol",1.10434880642568,39.2788543518827,1,2
"Tri_pra.Hel_pub",0.987814788222869,41.7084119437037,1,2
"Tri_pra.Car_hir",0.515626374984757,19.9109032330554,1,2
"Ran_rep.Bro_ere",0.982788709740923,19.3073037792945,1,2
"Ran_rep.Bro_hor",0.871123121642468,15.3614519217774,1,2
"Ran_rep.Pla_lan",0.952572600731571,5.68989935893501,1,2
"Ran_rep.Ach_mil",0.974616725495877,40.9810732921581,1,2
"Ran_rep.Gal_mol",0.973006224973624,24.8108216690903,1,2
"Ran_rep.Hel_pub",0.982706141420316,44.0701873667406,1,2
"Ran_rep.Car_hir",0.931803676348581,16.6892068267724,1,2
"Bro_ere.Bro_hor",0.976047822304945,30.9515607571621,1,2
"Bro_ere.Pla_lan",0.994222242015998,24.6837960305196,1,2
"Bro_ere.Ach_mil",1.02424610390255,38.2742922059091,1,2
"Bro_ere.Gal_mol",0.970510446831975,6.18003743702175,1,2
"Bro_ere.Hel_pub",1.32755759319046,47.3939938443665,1,2
"Bro_hor.Pla_lan",1.05950531669517,16.4120043076701,1,2
"Bro_hor.Ach_mil",1.0122211308951,44.1068790744036,1,2
"Bro_hor.Gal_mol",0.974797346001589,34.7380842456126,1,2
"Bro_hor.Hel_pub",0.95026509249944,42.3427070241174,1,2
"Bro_hor.Car_hir",0.690052410128209,23.561115280644,1,2
"Pla_lan.Ach_mil",1.06636245263515,40.3233755497388,1,2
"Pla_lan.Gal_mol",0.96669043023837,26.4010171642799,1,2
"Pla_lan.Hel_pub",0.982441426290953,47.9140025242866,0,2
"Pla_lan.Car_hir",0.793901319504433,21.98374738428,1,2
"Ach_mil.Gal_mol",0.906999655572341,36.1788504744474,1,2
"Ach_mil.Hel_pub",1.03829797314794,35.0519775070912,1,2
"Ach_mil.Car_hir",1.04768011707689,29.6932904961342,1,2
"Gal_mol.Hel_pub",1.10443176482455,43.9752544996303,1,2
"Gal_mol.Car_hir",0.871583219222767,3.38823909000468,1,2
"Hel_pub.Car_hir",0.948375292393617,43.6832251690701,0,2
"Poa_tri.Poa_pra",0.936537822245539,4.00183674952252,1,2.25
"Poa_tri.Alo_pra",0.962759175703118,19.3860075196319,1,2.25
"Poa_tri.Dac_glo",0.919998531796013,5.09258126489924,1,2.25
"Poa_tri.Tri_rep",0.783377587396116,12.9516119494026,1,2.25
"Poa_tri.Arr_ela",0.950395114531033,38.3659527898895,1,2.25
"Poa_tri.Fes_rub",0.793248941858904,0.220124031546257,1,2.25
"Poa_tri.Fes_pra",0.993969075262477,27.9403012717386,1,2.25
"Poa_tri.Tri_pra",0.828320597091825,5.38414380809378,1,2.25
"Poa_tri.Ran_rep",1.36088329739994,46.5730856999705,1,2.25
"Poa_tri.Bro_hor",0.972150811920438,17.1018012810943,1,2.25
"Poa_tri.Pla_lan",0.963173599474807,30.3203318437877,1,2.25
"Poa_tri.Ach_mil",0.780179421154662,34.451664809523,1,2.25
"Poa_tri.Gal_mol",0.759066360681305,28.2623510897142,1,2.25
"Poa_tri.Car_hir",1.88300754234713,80.144235991068,1,2.25
"Poa_pra.Alo_pra",0.994412433880927,22.1611309781735,1,2.25
"Poa_pra.Dac_glo",0.997636761073993,9.39178124971181,1,2.25
"Poa_pra.Tri_rep",0.896739053629758,4.84596903568272,1,2.25
"Poa_pra.Arr_ela",0.932276972360164,39.0992236533312,1,2.25
"Poa_pra.Fes_rub",1.07002504227517,14.7715127366433,1,2.25
"Poa_pra.Fes_pra",1.01715971143812,26.942181649056,1,2.25
"Poa_pra.Tri_pra",0.875422324213598,11.8229608879888,1,2.25
"Poa_pra.Ran_rep",1.00132771340803,34.5345999469764,1,2.25
"Poa_pra.Bro_hor",0.894902567617009,17.5373144875546,1,2.25
"Poa_pra.Pla_lan",0.891669542640337,29.1216154064023,1,2.25
"Poa_pra.Ach_mil",1.22425621094876,53.1812773827968,1,2.25
"Poa_pra.Gal_mol",0.672472078468594,25.3993807986641,1,2.25
"Poa_pra.Car_hir",0.139981849292917,2.21987932809701,1,2.25
"Alo_pra.Dac_glo",0.996721945665394,8.69505464795625,1,2.25
"Alo_pra.Tri_rep",0.880930743259334,24.6104327898447,1,2.25
"Alo_pra.Arr_ela",1.05489967421557,40.6942090832576,1,2.25
"Alo_pra.Fes_rub",0.851367411936308,17.6406353391311,1,2.25
"Alo_pra.Fes_pra",1.00724406606425,12.2785561468374,1,2.25
"Alo_pra.Tri_pra",1.03015641504447,5.52465899335243,1,2.25
"Alo_pra.Ran_rep",0.736669615904044,8.2957552690635,1,2.25
"Alo_pra.Bro_hor",0.980876829227284,0.0917947932124817,1,2.25
"Alo_pra.Pla_lan",0.910842734284212,13.0850921201815,1,2.25
"Alo_pra.Ach_mil",0.876804075913081,38.1039289093269,1,2.25
"Alo_pra.Gal_mol",1.04576512610944,33.9280788213522,1,2.25
"Alo_pra.Car_hir",0.778915933533982,24.4831847944555,1,2.25
"Dac_glo.Tri_rep",0.881401912220746,21.2930114048021,1,2.25
"Dac_glo.Arr_ela",1.01579309892409,36.5229083525762,1,2.25
"Dac_glo.Fes_rub",0.970928838556899,1.88776190738423,1,2.25
"Dac_glo.Fes_pra",1.03083795837732,23.469014441704,1,2.25
"Dac_glo.Tri_pra",0.886706242190579,0.922484657258109,1,2.25
"Dac_glo.Ran_rep",1.03205056883289,31.4586521114448,1,2.25
"Dac_glo.Bro_hor",1.04314548669682,15.0099494687949,1,2.25
"Dac_glo.Pla_lan",1.12441525866049,31.7173401060407,1,2.25
"Dac_glo.Ach_mil",1.18575567116716,51.4028152938411,1,2.25
"Dac_glo.Gal_mol",0.983941370945697,36.2597902540471,1,2.25
"Dac_glo.Car_hir",0.290441000029559,7.21720533025553,1,2.25
"Tri_rep.Arr_ela",0.778425578902742,32.9409249066202,1,2.25
"Tri_rep.Fes_rub",0.637889661650856,9.38967266961363,1,2.25
"Tri_rep.Fes_pra",1.07591134581827,37.0412027726004,1,2.25
"Tri_rep.Tri_pra",1.10352496077661,29.8913889577565,1,2.25
"Tri_rep.Ran_rep",0.730735677719326,26.8265678285203,1,2.25
"Tri_rep.Bro_hor",0.963071418818463,27.3432349592871,1,2.25
"Tri_rep.Pla_lan",1.06160474171913,39.1013761250206,1,2.25
"Tri_rep.Ach_mil",1.33217950193151,59.7384372436369,1,2.25
"Tri_rep.Gal_mol",0.960691856200531,39.6004522307514,1,2.25
"Tri_rep.Car_hir",1.16211774905409,49.8218952911151,1,2.25
"Arr_ela.Fes_rub",1.11909537956123,34.1485435493532,1,2.25
"Arr_ela.Fes_pra",1.06391335037217,35.9097543820302,1,2.25
"Arr_ela.Tri_pra",1.09608705452693,31.4274938220654,1,2.25
"Arr_ela.Ran_rep",0.96958722771249,30.8910371365163,1,2.25
"Arr_ela.Bro_hor",1.01164297141889,33.4196096713774,1,2.25
"Arr_ela.Pla_lan",0.970599325476768,34.4002511403743,1,2.25
"Arr_ela.Ach_mil",1.03585662550441,32.2061058876659,1,2.25
"Arr_ela.Gal_mol",1.03718568156212,17.2611592592167,1,2.25
"Arr_ela.Car_hir",1.60632301045442,13.4889523367868,1,2.25
"Fes_rub.Fes_pra",0.986914252462343,25.5970403847537,1,2.25
"Fes_rub.Tri_pra",0.842235252977801,3.93945569445703,1,2.25
"Fes_rub.Ran_rep",0.825832952716055,27.6589420685515,1,2.25
"Fes_rub.Bro_hor",0.848562541450844,13.9935514199575,1,2.25
"Fes_rub.Pla_lan",1.08495028275875,29.5971824113365,1,2.25
"Fes_rub.Ach_mil",1.09607545531896,40.7013235965187,1,2.25
"Fes_rub.Gal_mol",0.999966525523685,39.5182006154229,1,2.25
"Fes_rub.Car_hir",0.378756941996903,12.4667375922726,1,2.25
"Fes_pra.Tri_pra",0.940479958846382,23.9524567221721,1,2.25
"Fes_pra.Ran_rep",0.92008552779127,3.30564219975822,1,2.25
"Fes_pra.Bro_hor",1.02551470220896,13.0098528940547,1,2.25
"Fes_pra.Pla_lan",0.936556653510731,0.293905288019941,1,2.25
"Fes_pra.Ach_mil",0.904555168742907,39.6300330616135,1,2.25
"Fes_pra.Gal_mol",0.893630199288215,19.8920970021633,1,2.25
"Fes_pra.Car_hir",1.66040633668026,57.5749575099696,1,2.25
"Tri_pra.Ran_rep",0.868710331481973,21.3438763140818,1,2.25
"Tri_pra.Bro_hor",0.865544943712697,10.7904767482906,1,2.25
"Tri_pra.Pla_lan",0.925525196479012,19.6280636390836,1,2.25
"Tri_pra.Ach_mil",0.932408484774273,42.7457062323943,0,2.25
"Tri_pra.Gal_mol",1.16521478250592,39.2477934045014,1,2.25
"Tri_pra.Car_hir",0.575800025962299,20.2234485924333,1,2.25
"Ran_rep.Bro_hor",0.787337344296673,12.4067917932087,1,2.25
"Ran_rep.Pla_lan",0.946131036035627,1.39667924335213,1,2.25
"Ran_rep.Ach_mil",0.976465706975166,41.5536034054165,1,2.25
"Ran_rep.Gal_mol",0.95958353108651,21.3259742781112,1,2.25
"Ran_rep.Car_hir",0.887092909200523,4.39131842126989,1,2.25
"Bro_hor.Pla_lan",1.0714920929277,19.73922033261,1,2.25
"Bro_hor.Ach_mil",1.00589667200588,44.0258801128855,1,2.25
"Bro_hor.Gal_mol",0.915023105456104,30.5825617440799,1,2.25
"Bro_hor.Car_hir",0.691135532379484,20.753153591113,1,2.25
"Pla_lan.Ach_mil",1.08492740472873,40.3153646520404,1,2.25
"Pla_lan.Gal_mol",0.934132096743963,20.9980102911257,1,2.25
"Pla_lan.Car_hir",0.830998967736411,16.8534917555371,1,2.25
"Ach_mil.Gal_mol",0.911954563185402,37.7064173063594,1,2.25
"Ach_mil.Car_hir",1.07655240192003,32.9503791031989,1,2.25
"Gal_mol.Car_hir",0.86088213928204,0.733245725988543,1,2.25
"Poa_tri.Poa_pra",0.905631367332771,5.64595176970859,1,2.5
"Poa_tri.Alo_pra",0.947896409889243,20.9818305246713,1,2.5
"Poa_tri.Dac_glo",0.90503969106203,2.49433414769804,1,2.5
"Poa_tri.Tri_rep",0.737435482775285,15.0918273081554,1,2.5
"Poa_tri.Arr_ela",0.960672265532433,41.2219290389926,1,2.5
"Poa_tri.Fes_rub",0.781324718711818,1.87139665407502,1,2.5
"Poa_tri.Fes_pra",0.996742264178776,26.680010031511,1,2.5
"Poa_tri.Tri_pra",0.789600792751836,4.12184856238319,1,2.5
"Poa_tri.Ran_rep",1.47229675476204,51.6074332986422,1,2.5
"Poa_tri.Bro_hor",0.983100165937773,15.6333755850927,1,2.5
"Poa_tri.Pla_lan",0.984593681221934,31.8834735000508,1,2.5
"Poa_tri.Ach_mil",0.762344981199232,33.4798418463879,1,2.5
"Poa_tri.Gal_mol",0.684247098987822,23.9516318768543,1,2.5
"Poa_tri.Car_hir",1.88364741575472,79.4221318680217,1,2.5
"Poa_pra.Alo_pra",0.990650842255286,24.7472829697459,1,2.5
"Poa_pra.Dac_glo",1.00022473848509,9.6056430446585,1,2.5
"Poa_pra.Tri_rep",0.869485280154473,4.51353115728638,1,2.5
"Poa_pra.Arr_ela",0.913673270905094,40.5320179317686,1,2.5
"Poa_pra.Fes_rub",1.06086478829434,15.0978095048227,1,2.5
"Poa_pra.Fes_pra",0.990902158348293,25.832760908115,1,2.5
"Poa_pra.Tri_pra",0.816530165957575,12.6285597208142,1,2.5
"Poa_pra.Ran_rep",0.970288072191242,33.7390863603998,1,2.5
"Poa_pra.Bro_hor",0.865910256218105,16.5126062531609,1,2.5
"Poa_pra.Pla_lan",0.830371377712375,27.9038236775309,1,2.5
"Poa_pra.Ach_mil",1.24998964868928,54.3447048414054,1,2.5
"Poa_pra.Gal_mol",0.586821346161843,21.3655136906043,1,2.5
"Poa_pra.Car_hir",0.138938829413596,1.68614038385375,1,2.5
"Alo_pra.Dac_glo",0.986273680079554,12.0652281147515,1,2.5
"Alo_pra.Tri_rep",0.861461116562066,26.1923464108325,1,2.5
"Alo_pra.Arr_ela",1.05213947956541,45.1798818244076,1,2.5
"Alo_pra.Fes_rub",0.836633883771737,21.2858545759743,1,2.5
"Alo_pra.Fes_pra",1.01169927216975,7.24921829112498,1,2.5
"Alo_pra.Tri_pra",1.05658573703091,5.39139446331944,1,2.5
"Alo_pra.Ran_rep",0.581014655925755,1.57388635991631,1,2.5
"Alo_pra.Bro_hor",0.96995614611423,4.69778568372075,1,2.5
"Alo_pra.Pla_lan",0.881199567105788,10.4951630130614,1,2.5
"Alo_pra.Ach_mil",0.84462287090136,36.6911722768871,1,2.5
"Alo_pra.Gal_mol",1.07263228267254,31.4946956811889,1,2.5
"Alo_pra.Car_hir",0.885819758235971,25.0259828516075,1,2.5
"Dac_glo.Tri_rep",0.842954989731678,22.4702391932651,1,2.5
"Dac_glo.Arr_ela",1.00386697028449,38.2369105422953,1,2.5
"Dac_glo.Fes_rub",0.980424313063959,2.84217671260477,1,2.5
"Dac_glo.Fes_pra",1.0191228028728,23.3512435377738,1,2.5
"Dac_glo.Tri_pra",0.870551338813421,3.79917061842038,1,2.5
"Dac_glo.Ran_rep",1.04912161623052,32.4521317229736,1,2.5
"Dac_glo.Bro_hor",1.01207232747518,13.5946886413345,1,2.5
"Dac_glo.Pla_lan",1.18308047358738,36.0203182150993,1,2.5
"Dac_glo.Ach_mil",1.22186982134276,53.656276784947,1,2.5
"Dac_glo.Gal_mol",0.899833352813968,31.6570498013059,1,2.5
"Dac_glo.Car_hir",0.267170776401355,4.82306462235635,1,2.5
"Tri_rep.Arr_ela",0.749995743116903,32.7268779016618,1,2.5
"Tri_rep.Fes_rub",0.605284785882356,8.88129604136125,1,2.5
"Tri_rep.Fes_pra",1.07153999743572,37.0893155756501,1,2.5
"Tri_rep.Tri_pra",1.14636786154958,34.4880969408737,1,2.5
"Tri_rep.Ran_rep",0.5887230134839,21.3666912028821,1,2.5
"Tri_rep.Bro_hor",0.958614509141578,27.6614873764031,1,2.5
"Tri_rep.Pla_lan",1.03796227501365,39.1797601584497,1,2.5
"Tri_rep.Ach_mil",1.35614312997543,61.2911927450633,0,2.5
"Tri_rep.Gal_mol",0.968093279941871,39.7314159157389,1,2.5
"Tri_rep.Car_hir",1.06685137288249,45.1527064474186,1,2.5
"Arr_ela.Fes_rub",1.1230975169049,35.7911849669666,1,2.5
"Arr_ela.Fes_pra",1.08031663440413,43.6432488208928,1,2.5
"Arr_ela.Tri_pra",1.15337590946915,30.9860388972095,1,2.5
"Arr_ela.Ran_rep",0.989145830749078,39.2332873169785,1,2.5
"Arr_ela.Bro_hor",1.02857916917346,36.3287632830206,1,2.5
"Arr_ela.Pla_lan",0.953701091001074,43.0891760115144,0,2.5
"Arr_ela.Ach_mil",1.01354312446429,4.82879788568395,1,2.5
