"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"1_2"	"1_3"	"2_3"	"coex_rate"	"treatment"	"combos"
0.828267179079652	151.230999755316	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Her_sph"
0.439276978156356	155.762019082343	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Gal_mol"
0.703536680537492	162.509334886608	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Hol_lan"
1.18233252478044	157.182533452732	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Hel_pub"
0.700400021244127	168.886940667028	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Car_hir"
0.444622536441264	156.955528538657	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Bra_pin"
1.32240107032495	138.481736407227	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Tri_pra"
0.963789137850846	158.234997396047	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Ran_rep"
1.22977927306816	138.302940881042	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Bro_ere"
1.2027023975543	125.839088708143	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Bro_hor"
0.820480752801313	142.156564779013	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Pla_lan"
1.20324710884204	137.80234683164	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Ach_mil"
1.39492223147325	139.988468678844	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Her_sph"
0.867916218270955	132.755357231061	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Gal_mol"
1.23179916565214	138.568867132982	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Hol_lan"
1.46797217792113	149.534569710056	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Hel_pub"
1.18883953621591	145.954151239804	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Car_hir"
0.960687183994323	154.559614551006	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_pra_Bra_pin"
0.884344732673132	145.834706901915	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Ran_rep"
1.02025858492735	156.168142622282	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Bro_ere"
1.07154542549081	141.534984994976	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Bro_hor"
0.799353380863608	166.341536548145	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Pla_lan"
1.11712646638801	154.400365418994	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Ach_mil"
1.31335434006439	129.95152883353	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Her_sph"
0.78739406681714	159.869567975998	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Gal_mol"
1.07882661282466	153.414248241037	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Hol_lan"
1.37182538860155	153.822886943589	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Hel_pub"
1.04345910094687	160.57267527583	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Car_hir"
0.821518106828493	151.601211431935	0	0	0	0	0	0	0	0.5	"Dac_glo_Tri_pra_Bra_pin"
0.782806197291038	145.592863919718	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Bro_ere"
0.719074562022598	142.001086333338	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Bro_hor"
0.632337552308265	141.995245724573	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Pla_lan"
0.732690900061169	148.308882817193	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Ach_mil"
0.820582529823044	150.642196044752	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Her_sph"
0.591033623034543	141.189840456073	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Gal_mol"
0.787230259711393	146.8999531825	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Hol_lan"
0.37644833496435	170.263568315176	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Hel_pub"
0.854931218479434	146.810596753746	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Car_hir"
0.980562516066508	142.305164879963	0	0	0	0	0	0	0	0.5	"Dac_glo_Ran_rep_Bra_pin"
0.908785694940901	143.336674399332	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Bro_hor"
0.642254878163174	164.984166639402	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Pla_lan"
0.955968825345935	154.583122113223	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Ach_mil"
1.3654419260453	133.755386763644	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Her_sph"
0.686443519405616	159.784092381996	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Gal_mol"
0.90090890854374	153.221763783478	0	0	0	0	0	0	0	0.5	"Dac_glo_Bro_ere_Hol_lan"
