"PlotID"	"Year"	"EP_PlotID"	"Useful_EP_PlotID"	"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Ran_acr"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hol_lan"	"Hel_pub"	"Car_hir"	"Bra_pin"	"rest"
"H20438"	2011	"HEG24"	"HEG24"	0	0.440658049353702	0.117508813160987	0.105757931844888	0.0881316098707403	0.0117508813160987	0.0293772032902468	0.000587544065804935	0	0.0411280846063455	0	0.000587544065804935	0.00293772032902468	0.00587544065804935	0	0	0	0.00293772032902468	0.0293772032902468	0.00293772032902468	0.00587544065804935	0.0117508813160987	0	0	0	0	0.102820211515864
"H37029"	2011	"HEG25"	"HEG25"	0	0.191780821917808	0	0.0821917808219178	0	0	0	0.00273972602739726	0.0547945205479452	0.0136986301369863	0.00273972602739726	0.00273972602739726	0.0821917808219178	0	0	0	0	0.00273972602739726	0	0.00273972602739726	0	0.356164383561644	0.00273972602739726	0.00273972602739726	0	0	0.2
"H2815"	2011	"HEG26"	"HEG26"	0	0.0397614314115308	0.238568588469185	0.159045725646123	0	0.0596421471172962	0.00198807157057654	0.318091451292247	0	0.0596421471172962	0	0	0	0	0	0	0	0.0198807157057654	0.0099403578528827	0.0198807157057654	0	0.0099403578528827	0	0	0	0	0.0636182902584493
"H20121"	2011	"HEG27"	"HEG27"	0.00593119810201661	0.0474495848161329	0.0948991696322657	0.0237247924080664	0	0.237247924080664	0	0.142348754448399	0.0118623962040332	0.0711743772241993	0	0	0.00118623962040332	0	0.0355871886120996	0	0.0355871886120996	0.00593119810201661	0.0593119810201661	0	0	0.0355871886120996	0	0.0237247924080664	0	0	0.168446026097272
"H20535"	2011	"HEG28"	"HEG28"	0	0.340356564019449	0.00810372771474878	0.145867098865478	0.00162074554294976	0.162074554294976	0.0486223662884927	0	0	0.0324149108589951	0	0.113452188006483	0.00162074554294976	0	0	0	0.00162074554294976	0	0.0162074554294976	0	0	0.00162074554294976	0	0	0	0	0.126418152350081
"H20537"	2011	"HEG29"	"HEG29"	0	0.253485424588086	0	0.164765525982256	0.00126742712294043	0.0633713561470215	0.152091254752852	0	0.0760456273764259	0.0887198986058302	0	0.0506970849176172	0.00126742712294043	0	0	0	0.00126742712294043	0	0.00126742712294043	0	0	0.00633713561470215	0	0	0	0	0.139416983523447
"H20825"	2011	"HEG30"	"HEG30"	0	0.184956843403206	0	0.0369913686806412	0	0.394574599260173	0.0061652281134402	0	0.123304562268804	0.0123304562268804	0	0.0123304562268804	0.061652281134402	0	0	0	0	0.0246609124537608	0.0369913686806412	0	0	0.00123304562268804	0	0	0	0	0.104808877928483
"H20003"	2011	"HEG31"	"HEG31"	0	0.101729399796541	0	0.254323499491353	0	0.254323499491353	0.0203458799593082	0.0101729399796541	0.0101729399796541	0.0508646998982706	0.0203458799593082	0.00101729399796541	0	0.00101729399796541	0	0	0	0.0305188199389624	0.101729399796541	0.00508646998982706	0.0305188199389624	0.0203458799593082	0	0	0	0	0.0874872838250254
"H20106"	2011	"HEG32"	"HEG32"	0.00524109014675052	0.0733752620545073	0.419287211740042	0.136268343815514	0	0.0838574423480084	0	0	0	0	0	0	0	0	0	0	0.00524109014675052	0	0	0	0	0	0	0	0	0	0.276729559748428
"H20508"	2011	"HEG33"	"HEG33"	0.00088261253309797	0.114739629302736	0.0617828773168579	0.0353045013239188	0.441306266548985	0.220653133274493	0.0264783759929391	0	0.0088261253309797	0	0.0264783759929391	0.0088261253309797	0.00441306266548985	0	0	0	0	0	0	0.00441306266548985	0	0.0176522506619594	0	0	0	0	0.028243601059135
"H30402"	2011	"HEG34"	"HEG34"	0	0.142857142857143	0	0.0634920634920635	0	0.285714285714286	0.126984126984127	0	0	0.19047619047619	0	0	0	0.00793650793650794	0	0	0	0.00158730158730159	0	0	0	0	0	0	0	0	0.180952380952381
"H30417"	2011	"HEG35"	"HEG35"	0	0.143953934740883	0.0191938579654511	0.0767754318618042	0.115163147792706	0.115163147792706	0.115163147792706	0	0	0.00959692898272553	0	0.0479846449136276	0	0	0	0	0.00479846449136276	0.00479846449136276	0.00959692898272553	0.00959692898272553	0	0	0	0	0	0	0.328214971209213
"H20241"	2011	"HEG36"	"HEG36"	0	0.218068535825545	0.00155763239875389	0.0467289719626168	0.0311526479750779	0.14018691588785	0.280373831775701	0	0.0623052959501558	0	0	0	0.0155763239875389	0	0	0	0.0155763239875389	0.0155763239875389	0.0311526479750779	0	0	0	0	0	0	0	0.141744548286604
"H20245"	2011	"HEG37"	"HEG37"	0	0.166073546856465	0.00118623962040332	0	0.0237247924080664	0.177935943060498	0.510083036773428	0	0	0	0	0.00118623962040332	0.00237247924080664	0	0	0	0.00118623962040332	0.00118623962040332	0	0	0	0	0	0	0	0	0.115065243179122
"H20433"	2011	"HEG38"	"HEG38"	0.0114678899082569	0.137614678899083	0	0.194954128440367	0.0114678899082569	0.240825688073394	0.0114678899082569	0.0344036697247706	0	0.172018348623853	0	0	0	0	0	0.00114678899082569	0.0114678899082569	0.0458715596330275	0	0.00573394495412844	0	0.0114678899082569	0	0	0	0	0.110091743119266
"H20436"	2011	"HEG39"	"HEG39"	0.00995024875621891	0	0.0597014925373134	0.139303482587065	0	0.0398009950248756	0.0597014925373134	0	0	0.189054726368159	0	0.149253731343284	0	0.0398009950248756	0	0	0	0	0.0199004975124378	0	0.0298507462686567	0.0199004975124378	0	0	0	0	0.243781094527363
"H30615"	2011	"HEG40"	"HEG40"	0.0173913043478261	0.139130434782609	0.0260869565217391	0.0173913043478261	0.11304347826087	0.0956521739130435	0.156521739130435	0	0	0.0260869565217391	0	0	0.0434782608695652	0.000869565217391304	0	0.00869565217391304	0.0173913043478261	0.00434782608695652	0	0.00434782608695652	0	0	0	0	0	0	0.329565217391304
"H888"	2011	"HEG41"	"HEG41"	0	0.0833333333333333	0	0.00595238095238095	0.00119047619047619	0.00119047619047619	0	0.0952380952380952	0.0119047619047619	0.00119047619047619	0.00595238095238095	0	0.00119047619047619	0	0.00595238095238095	0	0.00119047619047619	0.0119047619047619	0.00595238095238095	0	0	0.00119047619047619	0.00119047619047619	0.0119047619047619	0	0.166666666666667	0.586904761904762
"H13708"	2011	"HEG42"	"HEG42"	0	0.0907911802853437	0	0.012970168612192	0.0012970168612192	0.0778210116731518	0	0.00648508430609598	0	0.0012970168612192	0	0.012970168612192	0.0012970168612192	0.00648508430609598	0	0.00648508430609598	0	0.0907911802853437	0.0012970168612192	0	0	0.0012970168612192	0.0012970168612192	0.00648508430609598	0	0	0.680933852140078
"H19577"	2011	"HEG43"	"HEG43"	0	0.0445930880713489	0	0.0111482720178372	0	0.00111482720178372	0	0.0445930880713489	0.00111482720178372	0.00111482720178372	0.00111482720178372	0	0.0668896321070234	0	0.0222965440356745	0	0	0.0780379041248606	0.0222965440356745	0.00111482720178372	0	0.0445930880713489	0	0.00111482720178372	0	0.133779264214047	0.525083612040134
"H20215"	2011	"HEG44"	"HEG44"	0	0.0288184438040346	0	0.00720461095100865	0.115273775216138	0.0144092219020173	0	0.00144092219020173	0.0432276657060519	0	0	0	0	0	0	0	0.00144092219020173	0.129682997118156	0.0144092219020173	0	0	0.0288184438040346	0	0.00144092219020173	0	0	0.613832853025937
"H20258"	2011	"HEG45"	"HEG45"	0	0.0788436268068331	0	0.026281208935611	0.0525624178712221	0.275952693823916	0.0131406044678055	0.0394218134034166	0.00131406044678055	0.0657030223390276	0.00131406044678055	0	0.00657030223390276	0	0.00657030223390276	0	0.00131406044678055	0.105124835742444	0.0525624178712221	0.00131406044678055	0.00657030223390276	0.0131406044678055	0	0.026281208935611	0	0	0.226018396846255
"H30915"	2011	"HEG46"	"HEG46"	0	0.124688279301746	0	0.0124688279301746	0	0.00124688279301746	0	0.00124688279301746	0	0.0374064837905237	0.00623441396508728	0.00124688279301746	0	0	0	0	0.00124688279301746	0.00623441396508728	0.00623441396508728	0.00124688279301746	0	0.0124688279301746	0	0	0	0.149625935162095	0.638403990024938
"H2818"	2011	"HEG47"	"HEG47"	0	0.046583850931677	0.15527950310559	0.077639751552795	0.015527950310559	0.046583850931677	0.186335403726708	0.077639751552795	0	0	0	0	0.031055900621118	0	0	0	0.015527950310559	0.0015527950310559	0.0015527950310559	0.062111801242236	0.046583850931677	0	0	0	0	0	0.236024844720497
"H5053"	2011	"HEG48"	"HEG48"	0	0.203349282296651	0.0239234449760766	0.0598086124401914	0.0358851674641148	0.0119617224880383	0.00119617224880383	0.239234449760766	0	0.0837320574162679	0	0.0119617224880383	0.263157894736842	0	0	0.00119617224880383	0.00119617224880383	0.0119617224880383	0	0	0	0	0	0	0	0	0.0514354066985646
"H8020"	2011	"HEG49"	"HEG49"	0	0.114285714285714	0.00952380952380952	0.161904761904762	0.00476190476190476	0.00476190476190476	0.000952380952380952	0.285714285714286	0.0476190476190476	0.0285714285714286	0	0.00952380952380952	0.00952380952380952	0.00476190476190476	0	0	0.000952380952380952	0.00476190476190476	0	0.142857142857143	0.0285714285714286	0.00952380952380952	0	0	0	0	0.131428571428571
"H15457"	2011	"HEG50"	"HEG50"	0	0.22075055187638	0	0.11037527593819	0	0.11037527593819	0	0.22075055187638	0	0.022075055187638	0.00551876379690949	0.0011037527593819	0.00551876379690949	0	0.132450331125828	0	0.0011037527593819	0.00551876379690949	0	0.022075055187638	0	0.0011037527593819	0	0	0	0	0.141280353200883
"S1029"	2011	"SEG1"	"SEG01"	0.173913043478261	0.0289855072463768	0	0.00289855072463768	0.000579710144927536	0.0869565217391304	0.00579710144927536	0	0.0579710144927536	0.0173913043478261	0	0	0	0.405797101449275	0	0	0	0	0	0	0	0	0.0347826086956522	0	0.0405797101449275	0	0.144347826086957
"S573"	2011	"SEG2"	"SEG02"	0	0.0515995872033024	0	0.154798761609907	0	0.0309597523219814	0.0103199174406605	0	0	0.206398348813209	0	0.257997936016512	0	0.00515995872033024	0	0	0	0	0	0	0.0206398348813209	0	0	0	0	0	0.262125902992776
"S526"	2011	"SEG3"	"SEG03"	0.0722021660649819	0.00902527075812274	0.315884476534296	0	0.000902527075812274	0.00451263537906137	0	0	0	0	0	0.315884476534296	0	0.00451263537906137	0	0	0	0	0	0	0.000902527075812274	0	0	0	0.00451263537906137	0	0.271660649819495
"S712"	2011	"SEG4"	"SEG04"	0.00693962526023595	0	0.0555170020818876	0.00693962526023595	0	0.00346981263011797	0	0.242886884108258	0	0	0	0.0346981263011797	0	0	0	0	0	0	0	0.0555170020818876	0.00346981263011797	0	0	0	0	0	0.590562109646079
"S667"	2011	"SEG5"	"SEG05"	0.121654501216545	0.08110300081103	0	0.0040551500405515	0	0	0	0.145985401459854	0	0	0	0.0040551500405515	0	0.0008110300081103	0	0	0	0	0	0.121654501216545	0.0040551500405515	0	0.0040551500405515	0	0.0008110300081103	0	0.511759935117599
"S1012"	2011	"SEG6"	"SEG06"	0.0410509031198686	0.328407224958949	0	0	0.000821018062397373	0.0328407224958949	0	0	0	0	0	0	0	0.090311986863711	0	0	0	0	0	0	0	0	0	0	0.123152709359606	0	0.383415435139573
"S570"	2011	"SEG7"	"SEG07"	0.200534759358289	0.200534759358289	0.00334224598930481	0.000668449197860963	0	0.167112299465241	0.00334224598930481	0	0	0	0	0.267379679144385	0	0.00334224598930481	0	0	0.0267379679144385	0	0	0	0	0	0	0	0	0	0.127005347593583
"S652"	2011	"SEG8"	"SEG08"	0.151171579743008	0.151171579743008	0	0.00377928949357521	0	0.00755857898715042	0	0.00377928949357521	0	0.00377928949357521	0	0.604686318972033	0	0.0151171579743008	0	0	0	0	0	0	0.0226757369614512	0	0	0	0.00377928949357521	0	0.0325018896447468
"S990"	2011	"SEG9"	"SEG09"	0.198255352894528	0.198255352894528	0	0	0.0793021411578113	0.0475812846946868	0	0	0	0.00396510705789056	0	0.00793021411578113	0	0.0317208564631245	0	0	0	0	0	0	0	0	0.00396510705789056	0	0.158604282315623	0	0.270420301348136
"S502"	2011	"SEG10"	"SEG10"	0.0768386388583974	0.164654226125137	0	0	0	0.0109769484083425	0	0	0.00109769484083425	0	0	0.00548847420417124	0	0.00109769484083425	0	0	0	0	0	0	0	0	0	0	0.00109769484083425	0	0.738748627881449
"S505"	2011	"SEG11"	"SEG11"	0.00128865979381443	0.425257731958763	0.347938144329897	0.00128865979381443	0.00128865979381443	0.00644329896907217	0	0.0128865979381443	0	0	0	0.00644329896907217	0	0.00644329896907217	0	0	0	0	0	0	0.00128865979381443	0	0.00128865979381443	0	0.00644329896907217	0	0.181701030927835
"S561"	2011	"SEG12"	"SEG12"	0.346347607052897	0.0125944584382872	0	0.00314861460957179	0.000629722921914358	0.044080604534005	0	0	0	0.125944584382872	0	0.00629722921914358	0	0.377833753148615	0	0	0	0	0	0	0	0	0.0125944584382872	0	0.0314861460957179	0	0.0390428211586902
"S719"	2011	"SEG13"	"SEG13"	0.0136054421768707	0.122448979591837	0.0680272108843537	0.0340136054421769	0.00340136054421769	0.0340136054421769	0	0.0680272108843537	0.170068027210884	0	0.0476190476190476	0.0136054421768707	0.000680272108843537	0	0	0.00340136054421769	0	0.102040816326531	0.00340136054421769	0	0.00340136054421769	0	0.0680272108843537	0.0136054421768707	0	0	0.230612244897959
"S1028"	2011	"SEG14"	"SEG14"	0.144161460836136	0	0.360403652090341	0.0288322921672273	0	0.0720807304180682	0	0.0384430562229697	0	0.0480538202787122	0	0.0240269101393561	0	0.0480538202787122	0	0	0	0	0	0	0.00961076405574243	0	0	0	0.0240269101393561	0	0.202306583373378
"S658"	2011	"SEG15"	"SEG15"	0.169332079021637	0.00940733772342427	0.225776105362183	0.0470366886171214	0	0.000940733772342427	0	0.178739416745061	0	0.00940733772342427	0	0.00940733772342427	0	0.000940733772342427	0	0	0	0	0	0	0.00470366886171214	0	0.00470366886171214	0	0.00470366886171214	0	0.334901222953904
"S706"	2011	"SEG16"	"SEG16"	0	0	0.0224416517055655	0.00448833034111311	0	0.0269299820466786	0	0.179533213644524	0	0	0	0.224416517055655	0	0.000448833034111311	0	0	0	0	0	0.157091561938959	0.179533213644524	0	0	0	0	0	0.205116696588869
"S1015"	2011	"SEG17"	"SEG17"	0.375312760633862	0.0834028356964137	0	0	0.00834028356964137	0.0834028356964137	0	0	0	0	0	0	0	0.00417014178482068	0	0.00417014178482068	0	0.000834028356964137	0	0	0	0	0.00417014178482068	0	0.125104253544621	0	0.311092577147623
"S1039"	2011	"SEG18"	"SEG18"	0	0.0866738894907909	0	0.00541711809317443	0	0.0108342361863489	0	0.650054171180932	0.00541711809317443	0	0	0.00541711809317443	0	0	0	0	0.00108342361863489	0	0.0866738894907909	0.00541711809317443	0	0	0.108342361863489	0	0	0	0.0346695557963164
"S676"	2011	"SEG19"	"SEG19"	0.287907869481766	0.191938579654511	0	0.00959692898272553	0	0.000959692898272553	0	0	0	0.00479846449136276	0	0.0287907869481766	0	0.0383877159309021	0	0	0	0	0	0.00479846449136276	0	0	0	0	0.239923224568138	0	0.192898272552783
"S980"	2011	"SEG20"	"SEG20"	0.163934426229508	0.327868852459016	0	0	0.0109289617486339	0.0218579234972678	0.0327868852459016	0	0	0	0	0.163934426229508	0	0.218579234972678	0	0	0.00109289617486339	0.00109289617486339	0.00546448087431694	0	0	0	0	0	0	0	0.0524590163934426
"S988"	2011	"SEG21"	"SEG21"	0	0.539867109634551	0	0	0.00415282392026578	0.199335548172757	0.0415282392026578	0	0	0	0	0.0498338870431894	0	0.000830564784053156	0	0	0.0664451827242525	0.00830564784053156	0.00415282392026578	0	0	0	0	0	0	0	0.0855481727574751
"S999"	2011	"SEG22"	"SEG22"	0.0502765208647562	0.0150829562594268	0.00502765208647562	0	0.12569130216189	0.0754147812971342	0	0	0	0.301659125188537	0	0.00502765208647562	0.00251382604323781	0.0251382604323781	0	0.276520864756159	0.00502765208647562	0	0	0	0.0100553041729512	0	0.065359477124183	0	0.00502765208647562	0	0.0321769733534439
"S612"	2011	"SEG23"	"SEG23"	0	0.227272727272727	0.568181818181818	0	0	0	0	0	0	0	0	0.0378787878787879	0	0	0	0	0	0	0.000757575757575758	0	0	0.00757575757575758	0.0681818181818182	0	0	0	0.0901515151515151
"S761"	2011	"SEG24"	"SEG24"	0.036144578313253	0.0602409638554217	0	0.00120481927710843	0	0	0	0	0.072289156626506	0.00602409638554217	0	0	0	0.0602409638554217	0	0	0	0	0	0	0.00602409638554217	0	0.00602409638554217	0	0	0	0.751807228915663
"S1007"	2011	"SEG25"	"SEG25"	0.37751677852349	0.167785234899329	0.000838926174496644	0.00419463087248322	0.100671140939597	0.0419463087248322	0	0	0	0	0	0.00838926174496644	0	0.109060402684564	0	0	0.00419463087248322	0.00419463087248322	0	0	0	0.00419463087248322	0.0251677852348993	0	0	0	0.151845637583893
"S1022"	2011	"SEG26"	"SEG26"	0.00511770726714432	0.122824974411464	0	0	0	0.00511770726714432	0	0.0818833162743091	0	0	0	0.665301944728761	0	0.00511770726714432	0	0	0	0	0	0	0.0204708290685773	0	0	0	0.0102354145342886	0	0.0839303991811668
"S1051"	2011	"SEG27"	"SEG27"	0.0571428571428571	0.114285714285714	0	0	0.00114285714285714	0	0	0	0.365714285714286	0	0	0	0	0.0114285714285714	0	0	0	0	0	0	0	0	0.0114285714285714	0	0	0	0.438857142857143
"S1042"	2011	"SEG28"	"SEG28"	0.268895348837209	0.268895348837209	0	0	0	0.0726744186046512	0	0	0	0.0218023255813953	0	0.00363372093023256	0	0.0218023255813953	0	0	0	0	0	0.000726744186046512	0.00363372093023256	0	0.000726744186046512	0	0	0	0.337209302325581
"S1043"	2011	"SEG29"	"SEG29"	0.192455735180908	0.0384911470361817	0.00384911470361817	0.0384911470361817	0	0.0538876058506543	0	0.00769822940723633	0.00384911470361817	0.0384911470361817	0	0	0	0.0769822940723634	0	0	0	0	0.000769822940723634	0.000769822940723634	0.00384911470361817	0.00384911470361817	0.00769822940723633	0	0.0384911470361817	0	0.490377213240955
"S690"	2011	"SEG30"	"SEG30"	0.003933910306845	0.0629425649095201	0	0.3147128245476	0	0.0786782061369001	0.003933910306845	0.3933910306845	0.0944138473642801	0	0	0.01573564122738	0	0.000786782061369001	0	0	0.000786782061369001	0	0.00786782061369001	0	0	0	0	0	0	0	0.022816679779701
"S698"	2011	"SEG31"	"SEG31"	0	0.0866738894907909	0	0.0541711809317443	0	0.0108342361863489	0.00108342361863489	0.595882990249187	0.108342361863489	0	0	0.00541711809317443	0.00541711809317443	0	0	0	0	0.0433369447453954	0.00541711809317443	0	0	0.0108342361863489	0	0	0	0	0.0725893824485374
"S701"	2011	"SEG32"	"SEG32"	0	0.0635593220338983	0	0.0423728813559322	0	0.0105932203389831	0	0.402542372881356	0.286016949152542	0	0	0.0105932203389831	0	0	0	0	0.00105932203389831	0.0635593220338983	0.00105932203389831	0	0	0.00105932203389831	0	0	0	0	0.117584745762712
"S732"	2011	"SEG33"	"SEG33"	0.0479452054794521	0.00342465753424658	0	0.171232876712329	0.136986301369863	0.171232876712329	0.0205479452054795	0	0	0	0	0.0136986301369863	0	0	0	0.00684931506849315	0.00684931506849315	0.00342465753424658	0.0547945205479452	0.171232876712329	0	0	0.00342465753424658	0	0	0	0.188356164383562
"S738"	2011	"SEG34"	"SEG34"	0.0702370500438982	0.00438981562774363	0.000877963125548727	0.219490781387182	0.245829675153644	0.263388937664618	0.0351185250219491	0	0	0	0	0.00877963125548727	0	0	0	0	0.0526777875329236	0.00877963125548727	0	0.0175592625109745	0	0.000877963125548727	0	0	0	0	0.0719929762949956
"S770"	2011	"SEG35"	"SEG35"	0.00925069380203515	0.259019426456984	0	0.203515263644773	0.0740055504162812	0.0740055504162812	0.138760407030527	0	0	0	0	0.0370027752081406	0.000925069380203515	0	0	0	0.0740055504162812	0.0925069380203515	0	0	0	0	0	0	0	0	0.0370027752081406
"S1035"	2011	"SEG36"	"SEG36"	0.0402576489533011	0.161030595813205	0	0.0241545893719807	0.0322061191626409	0.241545893719807	0.241545893719807	0	0	0	0	0.00805152979066022	0.00805152979066022	0.0161030595813204	0	0	0.0161030595813204	0.00805152979066022	0.120772946859903	0	0	0	0	0	0	0	0.0821256038647343
"S1036"	2011	"SEG37"	"SEG37"	0	0.0951474785918173	0	0.0285442435775452	0.0951474785918173	0	0.0475737392959087	0	0.171265461465271	0	0	0	0.00475737392959087	0	0	0	0	0.0570884871550904	0.123691722169363	0	0	0	0.0951474785918173	0	0	0	0.281636536631779
"S1044"	2011	"SEG38"	"SEG38"	0	0.0518672199170124	0	0.0829875518672199	0	0.0103734439834025	0.00518672199170124	0	0	0	0	0.00518672199170124	0	0	0	0	0.363070539419087	0.0103734439834025	0.0103734439834025	0	0	0	0	0	0	0	0.460580912863071
"S780"	2011	"SEG39"	"SEG39"	0.0757575757575758	0.113636363636364	0	0.265151515151515	0.00473484848484848	0.3125	0.151515151515152	0	0	0	0	0.00473484848484848	0	0	0	0	0.000946969696969697	0.00946969696969697	0.00946969696969697	0	0	0.000946969696969697	0	0	0	0	0.0511363636363636
"S850"	2011	"SEG40"	"SEG40"	0	0.296703296703297	0.010989010989011	0.21978021978022	0.021978021978022	0.043956043956044	0.010989010989011	0	0	0	0	0.00549450549450549	0	0	0	0	0.010989010989011	0.043956043956044	0.252747252747253	0	0	0	0	0	0	0	0.0824175824175824
"S974"	2011	"SEG41"	"SEG41"	0.00344589937973811	0.275671950379049	0	0.241212956581668	0.0344589937973811	0.124052377670572	0.172294968986906	0	0	0	0	0.00689179875947622	0	0	0	0	0	0.00344589937973811	0.103376981392143	0	0	0	0	0	0	0	0.0351481736733287
"S1045"	2011	"SEG42"	"SEG42"	0.128585558852621	0.029673590504451	0	0.029673590504451	0.168150346191889	0.19782393669634	0.247279920870425	0	0	0	0	0.00494559841740851	0.00494559841740851	0	0	0	0.00494559841740851	0.00494559841740851	0.00494559841740851	0	0	0	0.000989119683481701	0	0	0	0.173095944609298
"S1046"	2011	"SEG43"	"SEG43"	0.0108813928182807	0.163220892274211	0	0.0544069640914037	0.043525571273123	0.108813928182807	0.380848748639826	0	0	0	0	0.0108813928182807	0.0652883569096844	0	0	0	0.00108813928182807	0.108813928182807	0.00544069640914037	0	0	0	0	0	0	0	0.0467899891186072
"S1047"	2011	"SEG44"	"SEG44"	0.0575539568345324	0.287769784172662	0.0719424460431655	0.0575539568345324	0.0143884892086331	0.287769784172662	0.0719424460431655	0	0	0	0	0.0431654676258993	0.00143884892086331	0.00143884892086331	0	0	0	0.00143884892086331	0.0575539568345324	0	0	0	0	0	0	0	0.0460431654676259
"S1048"	2011	"SEG45"	"SEG45"	0.0380710659898477	0.0634517766497462	0	0.190355329949239	0.00634517766497462	0.228426395939086	0.291878172588832	0	0	0	0	0.0126903553299492	0.0253807106598985	0.00634517766497462	0	0	0.0126903553299492	0.0634517766497462	0.00126903553299492	0	0	0	0.00126903553299492	0	0	0	0.0583756345177665
"S779"	2011	"SEG46"	"SEG46"	0	0.190582959641256	0	0.0560538116591928	0.0448430493273543	0.280269058295964	0.336322869955157	0	0	0	0	0.0336322869955157	0	0	0	0	0.00560538116591928	0.00560538116591928	0	0	0	0	0	0	0	0	0.047085201793722
"S801"	2011	"SEG47"	"SEG47"	0.0631711939355654	0.0947567909033481	0	0.271636133922931	0.00631711939355654	0.0505369551484523	0	0	0	0	0	0.0631711939355654	0.00631711939355654	0.000631711939355654	0	0	0.126342387871131	0.0758054327226785	0.132659507264687	0	0	0	0	0	0	0	0.108654453569172
"S995"	2011	"SEG48"	"SEG48"	0	0.278396436525612	0	0.0556792873051225	0.00556792873051225	0.278396436525612	0.167037861915367	0	0.022271714922049	0	0	0.0111358574610245	0	0	0	0	0.0334075723830735	0.044543429844098	0.0556792873051225	0	0	0	0	0	0	0	0.0478841870824053
"S1033"	2011	"SEG49"	"SEG49"	0.00556792873051225	0.0556792873051225	0	0.139198218262806	0.167037861915367	0.0278396436525612	0.0278396436525612	0	0	0	0	0.00556792873051225	0.0111358574610245	0.00556792873051225	0	0.00278396436525612	0.389755011135857	0.044543429844098	0.0167037861915367	0	0	0	0	0	0	0	0.100779510022272
"S1052"	2011	"SEG50"	"SEG50"	0	0.429769392033543	0	0.0838574423480084	0.0524109014675052	0.0209643605870021	0.0209643605870021	0	0.0419287211740042	0	0	0.0419287211740042	0	0	0	0	0.0010482180293501	0.010482180293501	0.00524109014675052	0	0	0	0.0010482180293501	0	0.241090146750524	0	0.0492662473794549
"A19557"	2012	"AEG1"	"AEG01"	0.115532734274711	0	0.00641848523748395	0.0449293966623877	0.00641848523748395	0.0385109114249037	0.0513478818998716	0.0128369704749679	0	0	0.256739409499358	0	0.128369704749679	0.000641848523748395	0	0.0320924261874198	0.00320924261874198	0	0	0.0385109114249037	0.0320924261874198	0.0641848523748395	0	0.0385109114249037	0	0	0.129653401797176
"A39275"	2012	"AEG2"	"AEG02"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A48112"	2012	"AEG3"	"AEG03"	0.0191570881226054	0.0127713920817369	0	0.0319284802043423	0.0383141762452107	0.0191570881226054	0.0319284802043423	0	0	0.191570881226054	0.114942528735632	0	0.223499361430396	0	0	0.0127713920817369	0	0.0446998722860792	0.00638569604086846	0.00319284802043423	0.0255427841634738	0.0383141762452107	0	0.0957854406130268	0	0	0.0900383141762452
"A31160"	2012	"AEG4"	"AEG04"	0.233402489626556	0	0.285269709543568	0.0103734439834025	0.00518672199170124	0.0259336099585062	0.0518672199170124	0	0	0.00518672199170124	0.0155601659751037	0	0.0259336099585062	0.0622406639004149	0	0.0103734439834025	0.129668049792531	0	0	0.000518672199170124	0.0103734439834025	0	0	0	0	0	0.128112033195021
"A34237"	2012	"AEG5"	"AEG05"	0.12987012987013	0.051948051948052	0.0779220779220779	0.0779220779220779	0.0207792207792208	0.0779220779220779	0.207792207792208	0.00519480519480519	0.00519480519480519	0	0.0623376623376623	0	0.00519480519480519	0	0	0.0623376623376623	0	0	0	0.0207792207792208	0.0155844155844156	0.0415584415584416	0	0	0	0	0.137662337662338
"A34651"	2012	"AEG6"	"AEG06"	0.00512032770097286	0.00512032770097286	0.17921146953405	0.0768049155145929	0.0102406554019457	0.00512032770097286	0.0102406554019457	0.204813108038914	0	0.0307219662058372	0.0512032770097286	0	0.00512032770097286	0	0	0.0512032770097286	0.0153609831029186	0.00512032770097286	0	0.0512032770097286	0.0768049155145929	0.0512032770097286	0	0	0	0	0.165386584741423
"A24854"	2012	"AEG7"	"AEG07"	0	0	0	0	0.00389105058365759	0	0	0	0	0	0	0	0.00389105058365759	0	0.0544747081712062	0	0	0.00389105058365759	0.00389105058365759	0	0	0	0	0	0	0.0778210116731518	0.852140077821012
"A42131"	2012	"AEG8"	"AEG08"	0.000506842372022301	0.00253421186011151	0	0.0304105423213381	0.0253421186011151	0.0253421186011151	0	0.00506842372022301	0.0760263558033452	0.10136847440446	0.015205271160669	0	0.0506842372022301	0	0.25342118601115	0	0	0.010136847440446	0.00506842372022301	0	0	0	0	0.0354789660415611	0	0	0.36340598073999
"A43687"	2012	"AEG9"	"AEG09"	0	0.00823723228995058	0	0	0	0	0	0	0	0	0	0	0.0329489291598023	0	0.0164744645799012	0	0	0.0247116968698517	0.00823723228995058	0	0	0	0	0	0	0.0823723228995058	0.827018121911038
