"Plot"	"Year"	"LUI"	"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Ran_acr"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hol_lan"	"Hel_pub"	"Car_hir"	"Bra_pin"	"Pha_aru"	"Ant_odo"	"Ver_cha"	"Fes_ovi"	"Rum_ace"	"Des_ces"	"Phl_pra"	"Agr_sto"	"Cyn_cri"	"Cir_ole"	"Cre_bie"	"Cer_hol"	"Pla_med"	"Thy_pul"	"Urt_dio"	"Lol_mul"	"Cir_arv"	"Ran_bul"	"Tri_dub"	"Lot_cor"	"Car_car"	"Leo_his"	"Vic_sep"	"Med_lup"
"558"	"SEG08"	2011	1.08	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0
"559"	"SEG09"	2011	1.87	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"560"	"SEG10"	2011	2.04	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"561"	"SEG11"	2011	2.04	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"562"	"SEG12"	2011	2.04	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"563"	"SEG13"	2011	1.66	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
"564"	"SEG14"	2011	0.95	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"565"	"SEG15"	2011	1.37	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"566"	"SEG16"	2011	1.66	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"567"	"SEG17"	2011	1.26	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"568"	"SEG18"	2011	1.37	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
"569"	"SEG19"	2011	1.32	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"570"	"SEG20"	2011	1.73	1	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"571"	"SEG21"	2011	1.33	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"572"	"SEG22"	2011	1.86	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"573"	"SEG23"	2011	1.72	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"574"	"SEG24"	2011	0.97	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
"575"	"SEG25"	2011	1.37	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"576"	"SEG26"	2011	1.42	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"577"	"SEG27"	2011	0.97	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"578"	"SEG28"	2011	0.97	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"579"	"SEG29"	2011	0.97	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"580"	"SEG30"	2011	1.37	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"581"	"SEG31"	2011	1.37	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0
"582"	"SEG32"	2011	1.37	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
"583"	"SEG33"	2011	2.04	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"584"	"SEG34"	2011	1.92	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0
"585"	"SEG35"	2011	2.07	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"586"	"SEG36"	2011	1.17	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
"587"	"SEG37"	2011	1.99	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
"588"	"SEG38"	2011	1.96	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
"589"	"SEG39"	2011	1.29	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1
"590"	"SEG40"	2011	2.22	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"591"	"SEG41"	2011	1.61	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"592"	"SEG42"	2011	2.09	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"593"	"SEG43"	2011	2.03	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
"594"	"SEG44"	2011	1.23	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"595"	"SEG45"	2011	1.68	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"596"	"SEG46"	2011	2.06	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
"597"	"SEG47"	2011	1.65	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
"598"	"SEG48"	2011	1.45	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
"599"	"SEG49"	2011	1.32	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"600"	"SEG50"	2011	1.39	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"601"	"AEG01"	2012	2.35	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1
"603"	"AEG03"	2012	1.1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0
"604"	"AEG04"	2012	1.84	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
"605"	"AEG05"	2012	1.74	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0
"606"	"AEG06"	2012	2.26	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
"607"	"AEG07"	2012	0.53	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1
"608"	"AEG08"	2012	1.19	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	1
"609"	"AEG09"	2012	0.72	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0
"610"	"AEG10"	2012	0.97	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1
"611"	"AEG11"	2012	2.15	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"612"	"AEG12"	2012	2.22	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0
"613"	"AEG13"	2012	2	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"614"	"AEG14"	2012	2.53	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0
"615"	"AEG15"	2012	3.09	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
"616"	"AEG16"	2012	1.5	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
"617"	"AEG17"	2012	1.72	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0
"618"	"AEG18"	2012	2.53	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
"619"	"AEG19"	2012	1.72	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"620"	"AEG20"	2012	0.8	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
"621"	"AEG21"	2012	2.29	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"622"	"AEG22"	2012	1.09	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1
"623"	"AEG23"	2012	1.72	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
"624"	"AEG24"	2012	2.35	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
"625"	"AEG25"	2012	0.56	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1
"626"	"AEG26"	2012	1.47	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1
"627"	"AEG27"	2012	1.01	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0
"628"	"AEG28"	2012	1.38	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0
"629"	"AEG29"	2012	1.34	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0
"630"	"AEG30"	2012	1.68	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1
"631"	"AEG31"	2012	1.52	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0
"632"	"AEG32"	2012	0.99	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
"633"	"AEG33"	2012	1.07	0	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1
"634"	"AEG34"	2012	1.55	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0
"635"	"AEG35"	2012	1.95	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"636"	"AEG36"	2012	1.75	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
"637"	"AEG37"	2012	2.08	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
"638"	"AEG38"	2012	1.37	1	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0
"639"	"AEG39"	2012	2	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"640"	"AEG40"	2012	1.94	0	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1
"641"	"AEG41"	2012	2.7	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0
"642"	"AEG42"	2012	2.22	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"643"	"AEG43"	2012	1.05	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"644"	"AEG44"	2012	1.27	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1
"645"	"AEG45"	2012	1.68	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0
"646"	"AEG46"	2012	1.29	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0
"647"	"AEG47"	2012	0.72	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1
"648"	"AEG48"	2012	0.63	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0
"649"	"AEG49"	2012	1.18	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0
"650"	"AEG50"	2012	1.56	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"651"	"HEG01"	2012	2.77	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"652"	"HEG02"	2012	2.42	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"653"	"HEG03"	2012	2.6	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"654"	"HEG04"	2012	1.5	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"655"	"HEG05"	2012	2.84	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
"656"	"HEG06"	2012	1.49	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0
"657"	"HEG07"	2012	1.7	1	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1
"658"	"HEG08"	2012	0.8	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1
"659"	"HEG09"	2012	0.56	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1
"660"	"HEG10"	2012	1.04	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1
"661"	"HEG11"	2012	0.97	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
"662"	"HEG12"	2012	2.96	1	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"663"	"HEG13"	2012	1.74	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0
"664"	"HEG14"	2012	2.66	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
"665"	"HEG15"	2012	2.74	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"666"	"HEG16"	2012	1.59	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
"667"	"HEG17"	2012	0.7	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1
"668"	"HEG18"	2012	0.81	0	1	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1
"669"	"HEG19"	2012	0.7	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
"670"	"HEG20"	2012	1.53	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1
"671"	"HEG21"	2012	0.86	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1
"672"	"HEG22"	2012	1.45	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1
